"rank","instrument","score","pct_rank","close","ret_5d","ret_20d","ann_vol_20d","sector","sic_description","news_count_5d","news_pos_count_5d","news_neg_count_5d","news_sentiment","most_recent_published_utc","pub_lag_days","pub_hour_utc","most_recent_title","most_recent_reasoning","most_recent_keywords","rule_avoid_high_precision","rule_buy_high_precision","rule_buy_legal_veto"
"300","MRSH","-0.3205602353396495","0.595427435387674","166.17999267578125","-0.023045361042022705","-0.0482790470123291","0.328488290309906","Finance_Insurance_RealEstate","INSURANCE AGENTS, BROKERS & SERVICE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"301","SYF","-0.3207434634902997","0.5974155069582505","75.76000213623047","-0.007077336311340332","0.10727858543395996","0.2887551784515381","Finance_Insurance_RealEstate","FINANCE SERVICES","1","1","0","POS","2026-04-27T19:27:00Z","3.189583333333333","19.0","Adobe Leads 3 Big Buyback Programs Worth Up to 25% of Market Cap","Strong operational performance with Q1 2026 purchase volume hitting record $43 billion and improving credit quality (net charge-offs down 100 basis points). Announced $6.5 billion buyback program (25% of market cap) and has returned $25.2 billion to shareholders since 2016, reduc","share buyback;market capitalization;AI disruption;capital return;creative software","False","False","False"
"302","TRGP","-0.32294502885965115","0.5994035785288271","254.27999877929688","0.056462645530700684","0.04046809673309326","0.2728853225708008","Transportation_Utilities","NATURAL GAS TRANSMISSION","0","0","0","NO-NEWS","","","","","","","False","False","False"
"303","TTWO","-0.3231254953080759","0.6013916500994035","216.02999877929688","0.02505338191986084","0.08085262775421143","0.2875659465789795","Services","SERVICES-PREPACKAGED SOFTWARE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"304","PKG","-0.32459391014227457","0.6033797216699801","218.05999755859375","0.024381041526794434","0.06651663780212402","0.36271438002586365","Manufacturing","PAPERBOARD CONTAINERS & BOXES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"305","AME","-0.325372434530558","0.6053677932405567","230.47999572753906","-0.010603129863739014","0.05584311485290527","0.3119104504585266","Manufacturing","INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL","0","0","0","NO-NEWS","","","","","","","False","False","False"
"306","LH","-0.326342187841616","0.6073558648111332","255.83999633789062","-0.030174314975738525","-0.06532222032546997","0.2563459277153015","Services","SERVICES-MEDICAL LABORATORIES","1","1","0","POS","2026-04-30T16:05:31Z","0.3295023148148148","16.0","Labcorp Advances As AI Investments, Core Businesses Drive Growth","Company beat Q1 earnings expectations (EPS $4.25 vs $4.09 consensus, revenue $3.54B vs $3.51B consensus), raised full-year guidance, demonstrated strong operational momentum across core businesses, and is making strategic investments in AI and robotics to drive future growth.","Labcorp Holdings;Q1 earnings;AI investments;guidance raise;diagnostics","False","False","False"
"307","DVA","-0.326342187841616","0.6093439363817097","151.64999389648438","-0.001317143440246582","0.041695237159729004","0.27257269620895386","Services","SERVICES-MISC HEALTH & ALLIED SERVICES, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"308","FIS","-0.326342187841616","0.6113320079522863","46.540000915527344","0.017712712287902832","0.0054007768630981445","0.40194034576416016","Services","SERVICES-BUSINESS SERVICES, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"309","D","-0.3265014527742906","0.6133200795228628","63.939998626708984","0.021732091903686523","0.018639445304870605","0.21842019259929657","Transportation_Utilities","ELECTRIC SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"310","BG","-0.3277522092142357","0.6153081510934394","124.61000061035156","-0.0023218393325805664","-0.037165820598602295","0.278240829706192","Manufacturing","FATS & OILS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"311","CL","-0.3277522092142357","0.617296222664016","87.26000213623047","0.030832886695861816","0.024900197982788086","0.2608145773410797","Manufacturing","PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"312","LVS","-0.3277522092142357","0.6192842942345924","53.790000915527344","0.018557071685791016","-0.010121464729309082","0.39206933975219727","Services","HOTELS & MOTELS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"313","HWM","-0.3367153218460601","0.621272365805169","239.50999450683594","-0.012085497379302979","0.029353618621826172","0.3656088411808014","Manufacturing","ROLLING DRAWING & EXTRUDING OF NONFERROUS METALS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"314","EOG","-0.33723067268721035","0.6232604373757455","138.9499969482422","0.04371654987335205","-0.025869309902191162","0.2911936640739441","Mining","CRUDE PETROLEUM & NATURAL GAS","1","1","0","POS","2026-04-27T21:15:00Z","3.1145833333333335","21.0","Brent Crude Topped $109, and Inventories Are Draining at a Record Pace. These Energy Stocks Could Win.","Major oil producer benefiting from elevated crude prices; estimates $223 million additional annual cash flow per $1/barrel price increase; positioned to generate $6.7 billion in additional pre-tax cash flow this year to return to shareholders.","Brent crude oil;Strait of Hormuz;Strategic Petroleum Reserve;inventory drawdown;energy stocks","False","False","False"
"315","VMC","-0.3381253432186798","0.6252485089463221","297.32000732421875","0.0179750919342041","0.06231248378753662","0.26729854941368103","Mining","MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)","0","0","0","NO-NEWS","","","","","","","False","False","False"
"316","CPAY","-0.33814503247683614","0.6272365805168986","307.2200012207031","-0.018184125423431396","0.04731714725494385","0.31427446007728577","Services","SERVICES-BUSINESS SERVICES, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"317","OKE","-0.3381837366802588","0.6292246520874751","90.36000061035156","0.03268575668334961","0.023329496383666992","0.2867690920829773","Transportation_Utilities","NATURAL GAS TRANSMISSION & DISTRIBUTION","1","1","0","POS","2026-05-01T10:15:00Z","-0.4270833333333333","10.0","This 4.7%-Yielding Energy Stock Reported Robust Earnings Growth and Sees More Growth Coming Down the Pipeline","Company delivered double-digit earnings growth (12% net income, 13% EBITDA), raised full-year guidance, generated strong cash flow covering dividends with room to spare, increased dividend by 4%, and has multiple high-value expansion projects in pipeline through 2028 with favorab","energy midstream;earnings growth;dividend yield;capital projects;natural gas","False","False","False"
"318","SLB","-0.33940528292235417","0.6312127236580517","56.91999816894531","0.013713240623474121","0.15129446983337402","0.22778326272964478","Mining","OIL & GAS FIELD SERVICES, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"319","DOC","-0.3395937580528785","0.6332007952286283","16.420000076293945","-0.0006086826324462891","-0.006053268909454346","0.23107215762138367","Finance_Insurance_RealEstate","REAL ESTATE INVESTMENT TRUSTS","1","1","0","POS","2026-04-29T06:30:00Z","1.7291666666666667","6.0","3 Healthcare Stocks Paying the Highest Dividends in the Sector Right Now","Offers attractive 7.1% dividend yield with monthly payments. The Janus Living spinoff presents a potential catalyst for capital growth and may help the market recognize underlying value previously discounted due to conglomerate structure.","healthcare stocks;dividend yield;REITs;high-yield dividends;value trap","False","False","False"
"320","ROL","-0.3395937580528785","0.6351888667992047","54.779998779296875","-0.03215545415878296","0.015761137008666992","0.21537891030311584","Services","SERVICES-TO DWELLINGS & OTHER BUILDINGS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"321","YUM","-0.3395937580528785","0.6371769383697813","158.36000061035156","-0.01197904348373413","0.014542937278747559","0.20677338540554047","Retail","RETAIL-EATING PLACES","1","0","1","NEG","2026-04-30T20:54:00Z","0.12916666666666668","20.0","Domino’s Pizza: Outlook for the Berkshire Holding After Q1 Drop","Pizza Hut subsidiary plans to close 250 stores in 2026, indicating competitive distress and inability to match Domino's pricing power while maintaining profitability.","Domino's Pizza;Q1 2026 earnings;same-store sales;consumer sentiment;guidance reduction","False","False","False"
"322","BKNG","-0.3398457254000647","0.6391650099403579","169.6300048828125","-0.058918118476867676","0.011072158813476562","0.449074387550354","Transportation_Utilities","TRANSPORTATION SERVICES","7","2","4","NEG","2026-04-29T16:34:44Z","1.309212962962963","16.0","Oil Surges 6%, S&P 500 Wobbles Before Fed And Tech Earnings: Stock Market Today","Slipped 4% after issuing weaker-than-expected guidance","oil surge;Federal Reserve;tech earnings;AI spending;Treasury yields","False","False","False"
"323","EQIX","-0.343600566466997","0.6411530815109344","1085.030029296875","-0.02140223979949951","0.08462870121002197","0.1886439472436905","Finance_Insurance_RealEstate","REAL ESTATE INVESTMENT TRUSTS","7","6","0","STRONG-POS","2026-05-01T14:59:00Z","-0.6243055555555556","14.0","Mexico Data Center Colocation Market Size, Trends and Growth Challenges (Q2, 2026 Update)","Equinix is highlighted as an established player in Mexico's colocation market with strategic acquisitions, positioning it to benefit from the market's projected 16.6% CAGR growth and hyperscaler expansion opportunities.","Mexico data center colocation;nearshoring;hyperscale infrastructure;AI workloads;power infrastructure","False","False","False"
"324","CAH","-0.3450485237800021","0.643141153081511","195.24000549316406","-0.02306729555130005","-0.08787667751312256","0.2785044312477112","Wholesale","WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES","2","0","2","STRONG-NEG","2026-04-30T17:09:08Z","0.28532407407407406","17.0","Stock Market Today: Dow Jones Roars As Industrials Rescue Wall Street From Meta-Led Tech Slide","Fell 6.6% on soft quarterly print","Dow Jones;industrials;AI capital expenditure;mega-cap tech;data-center infrastructure","False","False","False"
"325","CBRE","-0.3463005588435295","0.6451292246520874","141.80999755859375","-0.043698132038116455","0.03814053535461426","0.2841947674751282","Finance_Insurance_RealEstate","REAL ESTATE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"326","HRL","-0.34774449650698974","0.647117296222664","21.329999923706055","-0.01020878553390503","-0.0344046950340271","0.2307095229625702","Manufacturing","MEAT PACKING PLANTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"327","MCK","-0.34774449650698974","0.6491053677932406","814.02001953125","-0.017014622688293457","-0.07945448160171509","0.17453321814537048","Wholesale","WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"328","SOLV","-0.34774449650698974","0.6510934393638171","66.62999725341797","-0.027583181858062744","0.04813587665557861","0.28892621397972107","Manufacturing","SURGICAL & MEDICAL INSTRUMENTS & APPARATUS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"329","AES","-0.34774449650698974","0.6530815109343936","14.279999732971191","-0.01449275016784668","-0.001398622989654541","0.05835700407624245","Transportation_Utilities","COGENERATION SERVICES & SMALL POWER PRODUCERS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"330","ESS","-0.34929311214018477","0.6550695825049702","263.3500061035156","0.031248807907104492","0.0647287368774414","0.23252499103546143","Finance_Insurance_RealEstate","REAL ESTATE INVESTMENT TRUSTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"331","ROK","-0.3492972667589423","0.6570576540755467","407.42999267578125","0.015578985214233398","0.11618542671203613","0.29920127987861633","Manufacturing","MEASURING & CONTROLLING DEVICES, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"332","PCAR","-0.34972109163607334","0.6590457256461233","116.08000183105469","-0.0859842300415039","-0.018931686878204346","0.3462151288986206","Manufacturing","MOTOR VEHICLES & PASSENGER CAR BODIES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"333","FOXA","-0.3508204992251946","0.6610337972166997","63.349998474121094","0.007955431938171387","0.0806891918182373","0.2694382667541504","Transportation_Utilities","TELEVISION BROADCASTING STATIONS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"334","FDX","-0.3508204992251946","0.6630218687872763","393.6700134277344","0.014665722846984863","0.08859884738922119","0.3291950523853302","Transportation_Utilities","AIR COURIER SERVICES","1","1","0","POS","2026-05-01T17:42:00Z","-0.7375","17.0","Top Technology Executives Recognized at the 2026 Tennessee ORBIE Awards","Rob Carter, EVP & CIO (ret) from FedEx received the Leadership ORBIE award, the highest honor, and delivered the keynote address, demonstrating recognition of exceptional technology leadership.","ORBIE Awards;CIO;CISO;technology leadership;enterprise security","False","False","False"
